date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:55:13	712241/712241	U-----	200	untouched ('OK')	image/svg+xml	etag:%22ade31-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-brands-400.svg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-brands-400.svg	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:15	131624/131624	U-----	200	untouched ('')	application/x-font-ttf	etag:%2220228-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-brands-400.ttf	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-brands-400.ttf	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:16	13576/13576	U-----	200	untouched ('OK')	text/html	etag:%223508-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-regular-400.woff2	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-regular-400.html	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:16	34390/34390	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%228656-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-regular-400.eot?	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-regular-400d41d.eot	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:16	16800/16800	U-----	200	untouched ('')	application/x-font-woff	etag:%2241a0-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-regular-400.woff	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-regular-400.woff	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:19	34092/34092	U-----	200	untouched ('')	application/x-font-ttf	etag:%22852c-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-regular-400.ttf	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-regular-400.ttf	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:19	145125/145125	U-----	200	untouched ('OK')	image/svg+xml	etag:%22236e5-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-regular-400.svg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-regular-400.svg	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:19	194066/194066	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222f612-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-solid-900.eot	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-solid-900.eot	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:19	194066/194066	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222f612-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-solid-900.eot?	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-solid-900d41d.eot	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:22	76084/76084	U-----	200	untouched ('OK')	text/html	etag:%2212934-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-solid-900.woff2	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-solid-900.html	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:22	98996/98996	U-----	200	untouched ('')	application/x-font-woff	etag:%22182b4-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-solid-900.woff	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-solid-900.woff	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:22	193780/193780	U-----	200	untouched ('')	application/x-font-ttf	etag:%222f4f4-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-solid-900.ttf	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-solid-900.ttf	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:22	853845/853845	U-----	200	untouched ('OK')	image/svg+xml	etag:%22d0755-5a1a4b13fa500%22	https://proficient-bimsolutions.com/preview/fonts/fa-solid-900.svg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/fa-solid-900.svg	(from https://proficient-bimsolutions.com/preview/css/font-awesome.min.css)
15:55:26	20454/20454	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%224fe6-5a1ead4ca4c00%22	https://proficient-bimsolutions.com/preview/fonts/Flaticon.eot	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/Flaticon.eot	(from https://proficient-bimsolutions.com/preview/css/flaticon.css)
15:55:26	20454/20454	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%224fe6-5a1ead4ca4c00%22	https://proficient-bimsolutions.com/preview/fonts/Flaticon.eot?	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/Flaticond41d.eot	(from https://proficient-bimsolutions.com/preview/css/flaticon.css)
15:55:26	10488/10488	U-----	200	untouched ('OK')	text/html	etag:%2228f8-5a1ead4ca4c00%22	https://proficient-bimsolutions.com/preview/fonts/Flaticon.woff2	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/Flaticon.html	(from https://proficient-bimsolutions.com/preview/css/flaticon.css)
15:55:26	12748/12748	U-----	200	untouched ('')	application/x-font-woff	etag:%2231cc-5a1ead4ca4c00%22	https://proficient-bimsolutions.com/preview/fonts/Flaticon.woff	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/Flaticon.woff	(from https://proficient-bimsolutions.com/preview/css/flaticon.css)
15:55:29	20276/20276	U-----	200	untouched ('')	application/x-font-ttf	etag:%224f34-5a1ead4ca4c00%22	https://proficient-bimsolutions.com/preview/fonts/Flaticon.ttf	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/Flaticon.ttf	(from https://proficient-bimsolutions.com/preview/css/flaticon.css)
15:55:29	146425/146425	U-----	200	untouched ('OK')	image/svg+xml	etag:%2223bf9-5a1ead4ca4c00%22	https://proficient-bimsolutions.com/preview/fonts/Flaticon.svg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/Flaticon.svg	(from https://proficient-bimsolutions.com/preview/css/flaticon.css)
15:55:29	4024/4024	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22fb8-5a369010bd700%22	https://proficient-bimsolutions.com/preview/fonts/lg.eot?n1z373	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/lgd641.eot	(from https://proficient-bimsolutions.com/preview/css/lightgallery.css)
15:55:29	4024/4024	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22fb8-5a369010bd700%22	https://proficient-bimsolutions.com/preview/fonts/lg.eot?	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/lgd41d.eot	(from https://proficient-bimsolutions.com/preview/css/lightgallery.css)
15:55:32	3956/3956	U-----	200	untouched ('')	application/x-font-woff	etag:%22f74-5a369010bd700%22	https://proficient-bimsolutions.com/preview/fonts/lg.woff?n1z373	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/lgd641.woff	(from https://proficient-bimsolutions.com/preview/css/lightgallery.css)
15:55:33	4178/4178	U-----	200	untouched ('')	image/gif	etag:%221052-6236e62cebcae%22	https://proficient-bimsolutions.com/preview/images/loading.gif	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/loading.gif	(from https://proficient-bimsolutions.com/preview/css/lightgallery.css)
15:55:33	3880/3880	U-----	200	untouched ('')	application/x-font-ttf	etag:%22f28-5a369010bd700%22	https://proficient-bimsolutions.com/preview/fonts/lg.ttf?n1z373	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/lgd641.ttf	(from https://proficient-bimsolutions.com/preview/css/lightgallery.css)
15:55:33	8901/8901	U-----	200	untouched ('OK')	image/svg+xml	etag:%2222c5-5a369010bd700%22	https://proficient-bimsolutions.com/preview/fonts/lg.svg?n1z373	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/fonts/lgd641.svg	(from https://proficient-bimsolutions.com/preview/css/lightgallery.css)
15:55:34	2007/2007	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:16%20GMT	https://via.placeholder.com/189x150.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/189x150.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:34	412/412	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:17%20GMT	https://via.placeholder.com/32x32.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/32x32.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:34	5855/5855	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:16%20GMT	https://via.placeholder.com/340x950.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/340x950.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:34	3248/3248	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:17%20GMT	https://via.placeholder.com/270x370.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/270x370.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:36	6147/6147	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:17%20GMT	https://via.placeholder.com/870x290.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/870x290.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:36	8795/8795	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:18%20GMT	https://via.placeholder.com/1920x500.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x500.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:37	22168/22168	U-----	200	untouched ('')	image/webp	etag:%225698-623ed3fe78513%22	https://proficient-bimsolutions.com/preview/images/bg/bg-contactus.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-contactus.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:38	48964/48964	U-----	200	untouched ('')	image/webp	etag:%22bf44-623ed3fc23e03%22	https://proficient-bimsolutions.com/preview/images/bg/bg-aboutus.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-aboutus.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:39	82392/82392	U-----	200	untouched ('')	image/webp	etag:%22141d8-623ed3fcb90c1%22	https://proficient-bimsolutions.com/preview/images/bg/bg-architecture.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-architecture.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:39	149824/149824	U-----	200	untouched ('')	image/webp	etag:%2224940-623ed4009e9d8%22	https://proficient-bimsolutions.com/preview/images/bg/bg-structural.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-structural.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:40	69912/69912	U-----	200	untouched ('')	image/webp	etag:%2211118-623ed3fdbe47b%22	https://proficient-bimsolutions.com/preview/images/bg/bg-interior-design.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-interior-design.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:41	83126/83126	U-----	200	untouched ('')	image/webp	etag:%22144b6-623ed3ff008c8%22	https://proficient-bimsolutions.com/preview/images/bg/bg-mep.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-mep.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:42	89654/89654	U-----	200	untouched ('')	image/webp	etag:%2215e36-62395b2f65172%22	https://proficient-bimsolutions.com/preview/images/bg/bg-scan-bim.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-scan-bim.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:42	249290/249290	U-----	200	untouched ('')	image/webp	etag:%223cdca-623ed3feb6545%22	https://proficient-bimsolutions.com/preview/images/bg/bg-landscape.webp	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg-landscape.webp	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:43	292771/292771	U-----	200	untouched ('')	image/jpeg	etag:%22477a3-623ed40105e34%22	https://proficient-bimsolutions.com/preview/images/bg/projects-bg.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/projects-bg.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:44	15375/15375	U-----	200	untouched ('')	image/jpeg	etag:%223c0f-6236e620aef2c%22	https://proficient-bimsolutions.com/preview/images/bg1-contact.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg1-contact.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:44	4812/4812	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:24%20GMT	https://via.placeholder.com/411x610.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/411x610.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:45	7539/7539	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:25%20GMT	https://via.placeholder.com/715x628.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/715x628.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:46	11994/11994	U-----	200	untouched ('')	image/jpeg	etag:%222eda-6236e61d93492%22	https://proficient-bimsolutions.com/preview/images/bg-iconbox1.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg-iconbox1.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:47	27809/27809	U-----	200	untouched ('')	image/jpeg	etag:%226ca1-6236e62051710%22	https://proficient-bimsolutions.com/preview/images/bg-iconbox3.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg-iconbox3.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:47	14175/14175	U-----	200	untouched ('')	image/jpeg	etag:%22375f-6236e61ee9549%22	https://proficient-bimsolutions.com/preview/images/bg-iconbox2.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg-iconbox2.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:48	12259/12259	U-----	200	untouched ('')	image/jpeg	etag:%222fe3-6236e61d5d930%22	https://proficient-bimsolutions.com/preview/images/bg-iconbox1-hover.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg-iconbox1-hover.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:48	14502/14502	U-----	200	untouched ('')	image/jpeg	etag:%2238a6-6236e61e95585%22	https://proficient-bimsolutions.com/preview/images/bg-iconbox2-hover.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg-iconbox2-hover.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:48	1222/1222	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:27%20GMT	https://via.placeholder.com/169x169.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/169x169.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:50	28579/28579	U-----	200	untouched ('')	image/jpeg	etag:%226fa3-6236e61f99d88%22	https://proficient-bimsolutions.com/preview/images/bg-iconbox3-hover.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg-iconbox3-hover.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:50	12941/12941	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:28%20GMT	https://via.placeholder.com/1920x975.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x975.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:52	61674/61674	U-----	200	untouched ('')	image/jpeg	etag:%22f0ea-6236e61b7549c%22	https://proficient-bimsolutions.com/preview/images/bg/bg1-aboutus.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg1-aboutus.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:52	44697/44697	U-----	200	untouched ('')	image/jpeg	etag:%22ae99-6236e61bfe409%22	https://proficient-bimsolutions.com/preview/images/bg/bg2-aboutus.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg/bg2-aboutus.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:52	6472/6472	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:30%20GMT	https://via.placeholder.com/770x485.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/770x485.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:52	17735/17735	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:29%20GMT	https://via.placeholder.com/1920x1577.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x1577.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:53	17950/17950	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:30%20GMT	https://via.placeholder.com/1920x1612.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x1612.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:53	3579/3579	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:31%20GMT	https://via.placeholder.com/375x375.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/375x375.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:53	7244/7244	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:31%20GMT	https://via.placeholder.com/1183x533.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1183x533.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:53	5026/5026	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:31%20GMT	https://via.placeholder.com/412x533.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/412x533.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:55	12461/12461	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:33%20GMT	https://via.placeholder.com/1920x950.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x950.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:55	13795/13795	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:34%20GMT	https://via.placeholder.com/1920x1080.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x1080.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:55	8849/8849	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:31%20GMT	https://via.placeholder.com/1920x505.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x505.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:57	7646/7646	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:35%20GMT	https://via.placeholder.com/720x654.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/720x654.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:57	23050/23050	U-----	200	untouched ('')	image/jpeg	etag:%225a0a-6236e621134a8%22	https://proficient-bimsolutions.com/preview/images/bg1-home1.jpg	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/images/bg1-home1.jpg	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:57	5857/5857	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:36%20GMT	https://via.placeholder.com/1920x130.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x130.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:57	16424/16424	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:37%20GMT	https://via.placeholder.com/1920x1415.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x1415.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:58	1364/1364	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:38%20GMT	https://via.placeholder.com/156x142.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/156x142.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:58	12219/12219	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:40%20GMT	https://via.placeholder.com/1920x1000.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x1000.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:59	12810/12810	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:40%20GMT	https://via.placeholder.com/1648x1142.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1648x1142.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:55:59	8499/8499	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:41%20GMT	https://via.placeholder.com/827x886.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/827x886.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:00	8000/8000	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:41%20GMT	https://via.placeholder.com/869x640.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/869x640.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:01	5631/5631	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:41%20GMT	https://via.placeholder.com/1920x200.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x200.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:01	4971/4971	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:42%20GMT	https://via.placeholder.com/1145x160.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1145x160.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:01	11494/11494	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:42%20GMT	https://via.placeholder.com/1920x808.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x808.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:02	6716/6716	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:42%20GMT	https://via.placeholder.com/1510x510.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1510x510.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:02	15470/15470	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:43%20GMT	https://via.placeholder.com/1920x1281.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x1281.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:03	13353/13353	U-----	200	untouched ('')	image/png	date:Tue,%2008%20Oct%202024%2010:23:43%20GMT	https://via.placeholder.com/1920x865.png	C:/Users/hp/OneDrive/Desktop/proficient/via.placeholder.com/1920x865.png	(from https://proficient-bimsolutions.com/preview/style.css)
15:56:04	12136/12136	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222f68-59864a4683e80%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons.eot?5510888	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons90c6.eot	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
15:56:05	7536/7536	U-----	200	untouched ('')	application/x-font-woff	etag:%221d70-59864a4683e80%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons.woff?5510888	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons90c6.woff	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
15:56:06	11968/11968	U-----	200	untouched ('')	application/x-font-ttf	etag:%222ec0-59864a4683e80%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons.ttf?5510888	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons90c6.ttf	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
15:56:06	13585/13585	U-----	200	untouched ('OK')	image/svg+xml	etag:%223511-59864a4683e80%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons.svg?5510888	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/fonts/revicons/revicons90c6.svg	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
15:56:08	326/326	U-----	200	untouched ('OK')	text/html	etag:%22146-59864a3929f00%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/openhand.cur	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/openhand.html	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
15:56:09	326/326	U-----	200	untouched ('OK')	text/html	etag:%22146-59864a3929f00%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/closedhand.cur	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/closedhand.html	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
15:56:09	933/933	U-----	200	untouched ('')	image/png	etag:%223a5-6236e566e3f4b%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/assets/gridtile.png	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/assets/gridtile.png	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
15:56:09	951/951	U-----	200	untouched ('')	image/png	etag:%223b7-6236e56851ed3%22	https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/assets/gridtile_white.png	C:/Users/hp/OneDrive/Desktop/proficient/proficient-bimsolutions.com/preview/plugins/revolution/revolution/assets/gridtile_white.png	(from https://proficient-bimsolutions.com/preview/plugins/revolution/revolution/css/settings.css)
